v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v170,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v244,v301,v312,v313,v361,v364,v379,v380,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
9.0,2.0,95.0,1.0,14.0,15.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,31.0,4.0,2.0,4.0,1.0,5.0,2.0,1.0,9.0,2.0,1.0,2.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,4.0,-18128.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,110.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,18.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,16.0,0.0,1.0,1.0,2.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,4.0,0.0,41.0,5.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,31.0,1.0,11.0,0.0,1.0,4.0,1.0,1.0,8.0,2.0,0.0,2.0,1.0,43.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,-45415.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,320.0,0.0,3.0,2.0,2.0,2.0,2.0,995.0,9.0,0.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,1.0,1.0,1.0,3.0,17.0,17.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,4.0,0.0,41.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,22.0,3.0,11.0,0.0,1.0,5.0,1.0,1.0,8.0,2.0,0.0,2.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-65858.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,301.0,1.0,5.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,0.0,1.0,1.0,4.0,15.0,15.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,2.0,2.0,21.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,12.0,4.0,11.0,10.0,1.0,4.0,0.0,1.0,8.0,2.0,3.0,2.0,1.0,35.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,-66769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0,6.0,1.0,1.0,1.0,4.0,4.0,0.0,7.0,0.0,7.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,3.0,0.0,41.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,31.0,4.0,1.0,0.0,1.0,5.0,1.0,1.0,8.0,2.0,0.0,2.0,1.0,39.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,4.0,-25247.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,4.0,13.0,13.0,0.0,1.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,9.0,1.0,41.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,31.0,4.0,1.0,7.0,1.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,39.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,3.0,-44948.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,1.0,1.0,1.0,2.0,16.0,16.0,6.0,1.0,1.0,1.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0
9.0,2.0,95.0,1.0,31.0,30.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,21.0,31.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,3635.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,115.0,1.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,0.0,1.0,1.0,5.0,15.0,15.0,0.0,1.0,1.0,1.0,98.0,7.0,0.0,7.0,0.0,7.0,98.0,98.0,98.0,37.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,2.0,1.0,41.0,15.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,31.0,1.0,11.0,1.0,1.0,2.0,0.0,1.0,8.0,2.0,1.0,2.0,1.0,27.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,-37660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,303.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,7.0,1.0,7.0,1.0,1.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0
8.0,2.0,0.0,1.0,41.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,21.0,4.0,1.0,6.0,1.0,2.0,0.0,1.0,8.0,2.0,1.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-71414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,17.0,0.0,1.0,0.0,1.0,0.0
8.0,2.0,4.0,0.0,21.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,2.0,0.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-37382.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,204.0,1.0,8.0,2.0,2.0,2.0,3.0,997.0,3.0,0.0,2.0,0.0,8.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,0.0,2.0,1.0,3.0,11.0,11.0,0.0,3.0,3.0,5.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,95.0,2.0,14.0,25.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,1.0,3.0,10.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,20.0,0.0,2.0,1.0,2.0,1.0,8.0,1.0,3.0,-42620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,3.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,20.0,1.0,1.0,0.0,1.0,
8.0,1.0,2.0,3.0,12.0,996.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,31.0,3.0,2.0,12.0,1.0,2.0,0.0,2.0,8.0,1.0,5.0,1.0,2.0,21.0,0.0,2.0,0.0,1.0,2.0,7.0,1.0,5.0,114540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,1.0,1.0,98.0,8.0,0.0,1.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0
8.0,1.0,0.0,1.0,12.0,996.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,31.0,3.0,2.0,7.0,1.0,2.0,0.0,2.0,8.0,1.0,1.0,12.0,2.0,21.0,0.0,2.0,1.0,1.0,2.0,7.0,0.0,5.0,114540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,22.0,1.0,1.0,1.0,1.0,0.0
1.0,2.0,17.0,0.0,21.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,1.0,3.0,0.0,1.0,8.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,-36693.0,7.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,303.0,0.0,5.0,7.0,7.0,6.0,7.0,3.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,1.0,1.0,1.0,4.0,16.0,16.0,0.0,1.0,3.0,5.0,7.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,34.0,0.0,0.0,0.0,1.0,0.0
8.0,1.0,4.0,3.0,12.0,996.0,22.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,21.0,31.0,3.0,2.0,15.0,1.0,7.0,1.0,2.0,8.0,1.0,5.0,12.0,2.0,70.0,0.0,2.0,0.0,1.0,2.0,7.0,0.0,5.0,169013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,8.0,0.0,8.0,1.0,1.0,0.0,22.0,1.0,1.0,0.0,1.0,
1.0,2.0,15.0,0.0,21.0,5.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,32.0,1.0,3.0,0.0,1.0,9.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,-62760.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,1.0,5.0,7.0,7.0,6.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,5.0,15.0,15.0,6.0,1.0,3.0,5.0,8.0,6.0,0.0,4.0,0.0,4.0,5.0,2.0,1.0,34.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,2.0,1.0,31.0,30.0,23.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,22.0,31.0,1.0,3.0,5.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,30.0,0.0,1.0,1.0,0.0,2.0,7.0,0.0,5.0,72404.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,995.0,0.0,5.0,1.0,1.0,1.0,1.0,995.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,20.0,6.0,1.0,1.0,2.0,6.0,6.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0
11.0,1.0,8.0,1.0,12.0,996.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,31.0,31.0,1.0,2.0,4.0,1.0,8.0,1.0,3.0,11.0,1.0,1.0,10.0,1.0,38.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,214138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,1.0,0.0,0.0,0.0,21.0,21.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,8.0,0.0,8.0,1.0,2.0,0.0,21.0,0.0,1.0,1.0,1.0,0.0
2.0,1.0,21.0,0.0,12.0,996.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,48.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,5.0,162195.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,115.0,1.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,1.0,1.0,1.0,2.0,15.0,97.0,2.0,1.0,3.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,40.0,1.0,1.0,0.0,1.0,0.0
2.0,1.0,22.0,1.0,12.0,996.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,13.0,1.0,2.0,7.0,1.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,98.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,5.0,56872.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,998.0,0.0,3.0,2.0,2.0,2.0,2.0,998.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,0.0,1.0,1.0,3.0,17.0,97.0,2.0,2.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,25.0,1.0,1.0,0.0,1.0,0.0
2.0,1.0,1.0,1.0,11.0,996.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,26.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,5.0,85710.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,1.0,2.0,1.0,3.0,18.0,18.0,6.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,26.0,0.0,1.0,0.0,1.0,
2.0,1.0,7.0,1.0,12.0,996.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,26.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,5.0,68937.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,127.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,3.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,26.0,0.0,1.0,0.0,1.0,0.0
2.0,1.0,95.0,1.0,12.0,996.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,21.0,31.0,4.0,2.0,6.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,34.0,0.0,2.0,0.0,0.0,2.0,7.0,1.0,5.0,117312.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,4.0,17.0,17.0,0.0,3.0,3.0,5.0,95.0,7.0,0.0,4.0,0.0,4.0,95.0,95.0,95.0,34.0,0.0,1.0,0.0,1.0,
2.0,1.0,95.0,1.0,12.0,996.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,2.0,7.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,24.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,5.0,68161.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,3.0,14.0,13.0,3.0,3.0,2.0,4.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,24.0,0.0,1.0,0.0,1.0,
7.0,2.0,95.0,0.0,43.0,180.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,21.0,31.0,1.0,75.0,0.0,1.0,10.0,2.0,2.0,7.0,2.0,0.0,2.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,18736.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,402.0,0.0,3.0,8.0,8.0,6.0,8.0,997.0,1.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,4.0,15.0,15.0,0.0,1.0,1.0,2.0,8.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0
7.0,2.0,6.0,0.0,43.0,90.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,3.0,14.0,0.0,1.0,9.0,2.0,1.0,7.0,2.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,3.0,-45312.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,995.0,0.0,1.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,98.0,8.0,0.0,0.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,3.0,5.0,6.0,6.0,2.0,7.0,2.0,7.0,3.0,3.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,9.0,0.0,21.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,1.0,0.0,1.0,8.0,2.0,1.0,6.0,2.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,-48519.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,315.0,0.0,3.0,4.0,4.0,4.0,5.0,15.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,4.0,17.0,17.0,6.0,1.0,1.0,2.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,17.0,1.0,21.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,1.0,5.0,1.0,8.0,3.0,2.0,6.0,2.0,1.0,11.0,1.0,35.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,-56339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,4.0,2.0,2.0,16.0,16.0,6.0,3.0,1.0,3.0,4.0,4.0,0.0,8.0,0.0,8.0,2.0,1.0,1.0,23.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,20.0,0.0,31.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,1.0,0.0,1.0,7.0,1.0,1.0,6.0,2.0,0.0,2.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,-17100.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,307.0,0.0,5.0,7.0,8.0,6.0,7.0,7.0,0.0,0.0,2.0,0.0,8.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,5.0,15.0,15.0,0.0,1.0,1.0,2.0,8.0,6.0,1.0,7.0,1.0,7.0,5.0,3.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,18.0,0.0,21.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,1.0,0.0,1.0,6.0,1.0,1.0,6.0,2.0,0.0,2.0,1.0,60.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,-58008.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,101.0,1.0,2.0,5.0,5.0,5.0,6.0,997.0,3.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,4.0,98.0,8.0,0.0,1.0,1.0,1.0,5.0,14.0,14.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,31.0,0.0,21.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,4.0,1.0,0.0,1.0,5.0,1.0,1.0,6.0,2.0,0.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-65322.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,108.0,1.0,8.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,8.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,3.0,18.0,18.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0
7.0,2.0,95.0,0.0,43.0,180.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,75.0,0.0,1.0,10.0,2.0,2.0,7.0,2.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-55921.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,303.0,0.0,8.0,6.0,6.0,6.0,6.0,997.0,2.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,3.0,21.0,21.0,0.0,1.0,1.0,2.0,8.0,6.0,0.0,3.0,0.0,3.0,4.0,4.0,0.0,35.0,0.0,0.0,0.0,1.0,
9.0,1.0,10.0,1.0,12.0,996.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,9.0,1.0,1.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,92681.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,4.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,4.0,98.0,8.0,0.0,1.0,1.0,1.0,3.0,19.0,19.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,7.0,2.0,7.0,1.0,2.0,0.0,31.0,0.0,1.0,0.0,1.0,0.0
7.0,1.0,16.0,0.0,14.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,13.0,3.0,17.0,0.0,1.0,9.0,1.0,2.0,7.0,1.0,0.0,2.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-158118.0,8.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,5.0,8.0,8.0,6.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,1.0,1.0,1.0,5.0,17.0,17.0,0.0,1.0,3.0,5.0,10.0,6.0,3.0,9.0,3.0,9.0,5.0,5.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,13.0,1.0,14.0,10.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,21.0,23.0,2.0,9.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,37.0,0.0,1.0,0.0,2.0,2.0,8.0,0.0,4.0,-27389.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,127.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,3.0,16.0,16.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0
