v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v167,v170,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v244,v301,v312,v313,v361,v364,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
4.0,1.0,0.0,2.0,21.0,40.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,34.0,31.0,2.0,17.0,7.0,1.0,12.0,3.0,2.0,4.0,1.0,3.0,10.0,1.0,60.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,4.0,38198.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,203.0,1.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,1.0,3.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,20.0,1.0,0.0,0.0,1.0,
5.0,1.0,95.0,2.0,32.0,30.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,31.0,31.0,2.0,19.0,11.0,1.0,8.0,2.0,3.0,5.0,1.0,3.0,3.0,1.0,56.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,5.0,188263.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,123.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,2.0,2.0,4.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,24.0,1.0,0.0,0.0,1.0,1.0
4.0,1.0,95.0,0.0,31.0,40.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,31.0,31.0,1.0,17.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,0.0,12.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,118277.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,18.0,18.0,0.0,3.0,3.0,5.0,6.0,6.0,0.0,4.0,0.0,4.0,2.0,4.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,95.0,2.0,41.0,30.0,22.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,31.0,31.0,2.0,16.0,11.0,1.0,7.0,0.0,3.0,5.0,1.0,3.0,3.0,1.0,40.0,0.0,2.0,0.0,2.0,2.0,7.0,28.0,0.0,5.0,121222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,8.0,0.0,8.0,1.0,2.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0
4.0,1.0,95.0,2.0,31.0,20.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,19.0,9.0,1.0,5.0,0.0,2.0,4.0,1.0,3.0,1.0,2.0,39.0,0.0,1.0,0.0,2.0,1.0,7.0,0.0,0.0,4.0,92662.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,15.0,15.0,0.0,3.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,10.0,2.0,31.0,45.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,34.0,31.0,2.0,19.0,12.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,2.0,23.0,0.0,1.0,0.0,2.0,0.0,7.0,6.0,0.0,5.0,146812.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,23.0,1.0,0.0,0.0,1.0,
3.0,1.0,18.0,0.0,31.0,30.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,34.0,31.0,2.0,19.0,0.0,1.0,9.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,48.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,5.0,149514.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,4.0,17.0,17.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,7.0,0.0,7.0,2.0,2.0,0.0,35.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,1.0,21.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,19.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,79.0,0.0,0.0,0.0,1.0,1.0,8.0,29.0,0.0,2.0,-75278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,3.0,2.0,4.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,15.0,0.0,0.0,0.0,1.0,
2.0,2.0,95.0,2.0,43.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,1.0,14.0,6.0,1.0,5.0,0.0,2.0,2.0,2.0,3.0,11.0,1.0,47.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,-96899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,2.0,2.0,31.0,30.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,31.0,31.0,2.0,19.0,8.0,1.0,9.0,1.0,1.0,3.0,1.0,3.0,5.0,1.0,68.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,68064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,7.0,2.0,51.0,996.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,31.0,31.0,2.0,19.0,12.0,1.0,5.0,0.0,2.0,3.0,1.0,4.0,1.0,2.0,23.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,4.0,94469.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,5.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,1.0,
3.0,1.0,6.0,2.0,51.0,996.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,31.0,31.0,2.0,19.0,11.0,1.0,5.0,0.0,2.0,3.0,1.0,3.0,10.0,2.0,23.0,0.0,0.0,0.0,2.0,0.0,7.0,2.0,0.0,4.0,94469.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,2.0,0.0,31.0,996.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,19.0,0.0,1.0,4.0,2.0,1.0,3.0,1.0,0.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,127139.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,4.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,15.0,15.0,0.0,2.0,1.0,2.0,6.0,6.0,2.0,7.0,2.0,7.0,3.0,3.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,4.0,1.0,14.0,15.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,4.0,1.0,6.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,4.0,102886.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,19.0,0.0,0.0,0.0,1.0,
2.0,2.0,95.0,2.0,43.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,1.0,14.0,7.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,19.0,0.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,-96763.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,26.0,0.0,0.0,0.0,1.0,
1.0,1.0,1.0,3.0,14.0,5.0,21.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,14.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,29.0,0.0,2.0,0.0,2.0,2.0,8.0,10.0,1.0,5.0,127532.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,307.0,0.0,2.0,1.0,2.0,2.0,2.0,997.0,7.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,12.0,12.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,0.0,2.0,21.0,996.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,34.0,31.0,31.0,1.0,13.0,7.0,1.0,10.0,1.0,3.0,2.0,2.0,3.0,10.0,1.0,50.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,4.0,27493.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,301.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,3.0,15.0,15.0,0.0,2.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,2.0,2.0,14.0,10.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,8.0,1.0,8.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,40.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,105286.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,308.0,0.0,2.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,0.0,1.0,1.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,23.0,0.0,14.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,20.0,0.0,1.0,11.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-9770.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,301.0,1.0,4.0,5.0,5.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,12.0,12.0,6.0,1.0,3.0,5.0,6.0,6.0,0.0,4.0,0.0,4.0,3.0,3.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,5.0,2.0,14.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,20.0,10.0,1.0,11.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,45.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-9770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,1.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,16.0,0.0,0.0,0.0,1.0,
2.0,2.0,10.0,1.0,21.0,15.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,2.0,20.0,4.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,39.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,-74569.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,16.0,16.0,0.0,1.0,1.0,2.0,5.0,5.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,12.0,0.0,21.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,31.0,2.0,20.0,0.0,1.0,10.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,2.0,-67797.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,5.0,4.0,4.0,4.0,4.0,12.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,14.0,14.0,0.0,1.0,1.0,3.0,6.0,6.0,3.0,9.0,3.0,9.0,3.0,3.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0
4.0,2.0,4.0,2.0,43.0,60.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,2.0,19.0,11.0,1.0,6.0,0.0,2.0,4.0,2.0,3.0,12.0,1.0,32.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,-93961.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,97.0,2.0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,10.0,0.0,43.0,56.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,2.0,19.0,0.0,1.0,6.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,-93290.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,8.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,14.0,14.0,0.0,1.0,3.0,5.0,10.0,6.0,0.0,2.0,0.0,2.0,5.0,5.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0
4.0,2.0,0.0,2.0,43.0,60.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,2.0,12.0,8.0,1.0,4.0,0.0,2.0,4.0,2.0,3.0,5.0,2.0,81.0,0.0,1.0,0.0,1.0,0.0,8.0,3.0,0.0,1.0,-100278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,307.0,0.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,1.0,2.0,4.0,4.0,1.0,8.0,1.0,8.0,2.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,95.0,0.0,21.0,15.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,17.0,0.0,1.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,-85857.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,105.0,1.0,3.0,4.0,4.0,4.0,6.0,997.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,14.0,14.0,0.0,3.0,1.0,2.0,10.0,6.0,2.0,3.0,2.0,3.0,5.0,5.0,0.0,37.0,0.0,0.0,0.0,1.0,
4.0,2.0,95.0,0.0,51.0,996.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,17.0,0.0,1.0,8.0,1.0,3.0,4.0,2.0,0.0,1.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,-92056.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,2.0,2.0,14.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,9.0,1.0,11.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,80.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,-36445.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,202.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,17.0,17.0,6.0,3.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,1.0,
1.0,2.0,95.0,1.0,31.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,6.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-24348.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,15.0,15.0,0.0,1.0,2.0,4.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,95.0,1.0,31.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,1.0,17.0,4.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,-72979.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,2.0,2.0,15.0,15.0,0.0,3.0,1.0,2.0,4.0,4.0,0.0,8.0,0.0,8.0,1.0,3.0,0.0,27.0,1.0,0.0,0.0,1.0,1.0
4.0,2.0,16.0,2.0,14.0,10.0,31.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,13.0,31.0,1.0,17.0,8.0,1.0,3.0,0.0,1.0,4.0,2.0,3.0,2.0,1.0,37.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,-59306.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0,16.0,16.0,0.0,1.0,1.0,1.0,6.0,6.0,0.0,7.0,0.0,7.0,3.0,3.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,95.0,0.0,21.0,15.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,0.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,43.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,-16015.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,309.0,0.0,4.0,3.0,4.0,4.0,4.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,16.0,16.0,0.0,1.0,2.0,4.0,5.0,5.0,1.0,7.0,1.0,7.0,2.0,3.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,1.0,2.0,31.0,3.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,19.0,9.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,13.0,2.0,55.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,4.0,78058.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,301.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,15.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,27.0,0.0,0.0,0.0,1.0,
5.0,1.0,4.0,2.0,31.0,50.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,33.0,31.0,35.0,2.0,19.0,12.0,1.0,14.0,3.0,4.0,5.0,1.0,4.0,2.0,1.0,40.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,5.0,275985.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,13.0,13.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,7.0,0.0,7.0,2.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0
3.0,2.0,95.0,0.0,42.0,20.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,2.0,19.0,0.0,1.0,7.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,-68491.0,7.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,995.0,0.0,5.0,2.0,2.0,2.0,7.0,995.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,12.0,12.0,0.0,2.0,1.0,2.0,10.0,6.0,2.0,7.0,2.0,7.0,5.0,5.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0
5.0,1.0,95.0,2.0,31.0,6.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,31.0,31.0,2.0,19.0,8.0,1.0,17.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,45.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,5.0,178741.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,20.0,20.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,44.0,0.0,0.0,0.0,1.0,0.0
