v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v167,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v301,v312,v313,v361,v364,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
3.0,1.0,95.0,2.0,12.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,36.0,21.0,2.0,1.0,10.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,25.0,0.0,2.0,1.0,2.0,1.0,7.0,1.0,3.0,3704.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,21.0,1.0,0.0,0.0,1.0,
3.0,2.0,1.0,3.0,12.0,996.0,21.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,34.0,36.0,21.0,2.0,1.0,15.0,1.0,6.0,3.0,2.0,3.0,2.0,5.0,3.0,1.0,65.0,0.0,2.0,0.0,2.0,2.0,8.0,0.0,5.0,90391.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,21.0,21.0,0.0,3.0,2.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,35.0,0.0,1.0,1.0,0.0,0.0
3.0,2.0,3.0,1.0,12.0,996.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,21.0,2.0,1.0,8.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,32.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,4.0,46679.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,995.0,0.0,3.0,3.0,3.0,3.0,3.0,995.0,0.0,1.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,15.0,15.0,0.0,3.0,3.0,5.0,3.0,3.0,2.0,4.0,2.0,4.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,3.0,3.0,12.0,996.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,33.0,21.0,2.0,1.0,12.0,1.0,3.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,26.0,0.0,2.0,0.0,2.0,0.0,8.0,2.0,3.0,-18143.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,95.0,1.0,12.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,21.0,2.0,1.0,8.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,52.0,0.0,2.0,0.0,1.0,1.0,8.0,2.0,2.0,-31894.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,18.0,18.0,0.0,3.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0
3.0,1.0,95.0,2.0,12.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,1.0,12.0,1.0,5.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,74.0,0.0,2.0,1.0,2.0,0.0,8.0,3.0,2.0,-27768.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,0.0,3.0,3.0,5.0,2.0,2.0,0.0,8.0,0.0,8.0,0.0,0.0,2.0,24.0,1.0,1.0,1.0,1.0,0.0
3.0,1.0,20.0,1.0,43.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,21.0,1.0,1.0,7.0,1.0,8.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,41.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,2.0,-52642.0,6.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,301.0,1.0,5.0,6.0,6.0,6.0,6.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,13.0,13.0,0.0,3.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,41.0,0.0,0.0,0.0,1.0,1.0
3.0,1.0,0.0,3.0,11.0,996.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,34.0,21.0,2.0,1.0,14.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,2.0,1.0,32.0,0.0,2.0,2.0,1.0,2.0,2.0,10.0,5.0,219325.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,306.0,0.0,4.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0,19.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0
3.0,1.0,6.0,2.0,11.0,996.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,9.0,12.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,26.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,167002.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,402.0,0.0,4.0,1.0,1.0,1.0,1.0,24.0,0.0,1.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,27.0,1.0,1.0,1.0,0.0,0.0
3.0,1.0,2.0,1.0,12.0,996.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,1.0,8.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,27.0,0.0,2.0,1.0,2.0,2.0,7.0,1.0,5.0,121309.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,14.0,14.0,0.0,1.0,3.0,5.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,27.0,1.0,1.0,0.0,0.0,0.0
3.0,2.0,4.0,1.0,12.0,996.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,36.0,21.0,2.0,1.0,8.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,36.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,3.0,20881.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0,22.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,0.0,1.0,12.0,996.0,23.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,34.0,32.0,21.0,2.0,1.0,8.0,1.0,6.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,68.0,0.0,2.0,0.0,2.0,2.0,8.0,0.0,4.0,78871.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,25.0,1.0,1.0,1.0,1.0,
3.0,2.0,20.0,1.0,12.0,996.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,13.0,21.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,45.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,3.0,4936.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,1.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,17.0,17.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,2.0,12.0,996.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,1.0,12.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,24.0,0.0,2.0,0.0,0.0,2.0,8.0,1.0,4.0,81054.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,402.0,0.0,4.0,1.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,9.0,3.0,9.0,1.0,1.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0
3.0,2.0,2.0,1.0,12.0,996.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,33.0,21.0,2.0,96.0,8.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,30.0,0.0,2.0,0.0,2.0,1.0,8.0,1.0,3.0,8048.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,402.0,0.0,8.0,1.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,96.0,25.0,0.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,0.0,1.0,43.0,10.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,36.0,21.0,2.0,1.0,8.0,1.0,7.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,78.0,0.0,2.0,0.0,1.0,0.0,8.0,4.0,3.0,19092.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,3.0,23.0,23.0,0.0,3.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,3.0,2.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,14.0,2.0,12.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,21.0,2.0,1.0,12.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,30.0,0.0,2.0,2.0,2.0,0.0,8.0,0.0,3.0,-4016.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0
3.0,2.0,95.0,1.0,12.0,996.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,1.0,8.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,28.0,0.0,2.0,0.0,1.0,1.0,8.0,1.0,2.0,-50184.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,96.0,20.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0
3.0,2.0,12.0,1.0,43.0,20.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,33.0,21.0,2.0,9.0,8.0,1.0,5.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,57.0,0.0,2.0,1.0,2.0,2.0,8.0,1.0,4.0,44899.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,19.0,18.0,3.0,3.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,8.0,1.0,12.0,996.0,23.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,34.0,21.0,2.0,9.0,8.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,36.0,0.0,2.0,0.0,2.0,2.0,8.0,5.0,5.0,101062.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0,18.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,1.0,0.0
3.0,2.0,4.0,3.0,71.0,996.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,34.0,33.0,21.0,2.0,9.0,16.0,1.0,4.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,30.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,163957.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,2.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,0.0,3.0,3.0,5.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,0.0,30.0,1.0,1.0,0.0,1.0,0.0
3.0,2.0,95.0,2.0,13.0,5.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,13.0,21.0,2.0,1.0,12.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,33.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,3.0,-1742.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,26.0,1.0,1.0,1.0,0.0,0.0
3.0,2.0,1.0,2.0,13.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,9.0,12.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,27.0,0.0,2.0,1.0,1.0,0.0,8.0,3.0,1.0,-67571.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,203.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,
3.0,2.0,2.0,2.0,12.0,996.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,33.0,21.0,2.0,1.0,12.0,1.0,5.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,30.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,69280.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,202.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,31.0,1.0,1.0,1.0,1.0,
3.0,2.0,95.0,1.0,97.0,997.0,97.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,2.0,9.0,8.0,2.0,8.0,0.0,4.0,97.0,7.0,2.0,3.0,2.0,41.0,7.0,2.0,0.0,2.0,0.0,97.0,0.0,3.0,7208.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,303.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,19.0,19.0,0.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,1.0,1.0
3.0,2.0,2.0,1.0,96.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,3.0,6.0,1.0,7.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,29.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,2.0,-57621.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,308.0,0.0,3.0,3.0,3.0,3.0,5.0,8.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,13.0,13.0,0.0,1.0,3.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,2.0,2.0,43.0,30.0,22.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,33.0,21.0,2.0,9.0,12.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,30.0,0.0,2.0,1.0,2.0,0.0,8.0,0.0,3.0,6699.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,96.0,21.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,24.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,0.0,2.0,43.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,9.0,10.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,21.0,0.0,2.0,0.0,2.0,0.0,5.0,3.0,2.0,-27578.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0,19.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,13.0,1.0,43.0,90.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,1.0,9.0,8.0,1.0,8.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,80.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,-68698.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,3.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,36.0,1.0,0.0,1.0,0.0,1.0
3.0,2.0,4.0,1.0,43.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,3.0,8.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,21.0,0.0,2.0,1.0,2.0,0.0,7.0,0.0,2.0,-37430.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,3.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0
3.0,2.0,1.0,2.0,43.0,120.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,13.0,21.0,1.0,9.0,12.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,32.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,-38620.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21.0,21.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0
3.0,2.0,4.0,1.0,21.0,20.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,22.0,21.0,1.0,3.0,6.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,36.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,3.0,12984.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,3.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,96.0,17.0,0.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,95.0,2.0,43.0,180.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,33.0,21.0,1.0,4.0,12.0,1.0,7.0,0.0,1.0,3.0,2.0,4.0,3.0,1.0,51.0,0.0,2.0,2.0,2.0,0.0,8.0,1.0,4.0,21491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,8.0,0.0,8.0,1.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0
3.0,2.0,1.0,1.0,43.0,60.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,13.0,21.0,2.0,4.0,8.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,63.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,1.0,-101636.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,308.0,0.0,5.0,1.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,2.0,1.0,17.0,17.0,0.0,3.0,3.0,5.0,2.0,2.0,1.0,5.0,1.0,5.0,1.0,1.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,19.0,1.0,21.0,60.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,9.0,6.0,1.0,5.0,0.0,2.0,3.0,2.0,1.0,1.0,2.0,38.0,0.0,1.0,0.0,2.0,0.0,8.0,1.0,2.0,-39004.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,4.0,96.0,19.0,0.0,3.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,38.0,0.0,0.0,0.0,1.0,
3.0,2.0,2.0,2.0,32.0,90.0,23.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,13.0,21.0,2.0,9.0,11.0,1.0,5.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,36.0,0.0,2.0,2.0,1.0,2.0,8.0,0.0,3.0,-7002.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,304.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.0,19.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0
